image,R_z_mean,R_z_std,R_z_skew,R_z_kurtosis,G_z_mean,G_z_std,G_z_skew,G_z_kurtosis,B_z_mean,B_z_std,B_z_skew,B_z_kurtosis,severity_mean,severity_median,severity,severity_group,split
118,0.096645349268416,0.9073223691832908,0.1712937051176712,1.7839912820196595,-0.1019642099899556,0.9117208070131336,0.3845774170460079,4.386893728484381,0.0914037429192364,0.8962989622511522,0.5637195090761498,6.057561027984958,0.9051140461491922,0.9073223691832908,0.9073223691832908,Medium,train
119,-0.137864219469664,0.8422912535189447,0.99442020850595,10.922370288998176,-0.1621538736015564,0.8443678374798018,1.1078452343689515,13.238465331863916,-0.1735368336467332,0.8158326843115868,1.699731005060272,22.597689321836167,0.8341639251034444,0.8422912535189447,0.8422912535189447,Medium,train
120,-0.2185032713260375,1.1992172992664547,0.2286017309180477,0.7555424244523659,-0.1468076095471263,1.2011294021736103,0.2359048474789245,1.1852532229264563,0.189911492570361,1.2059983558564238,0.3409271001156915,1.3453464185481767,1.2021150190988297,1.2011294021736103,1.2011294021736103,High,train
122,0.0482649864265135,0.8313950688119487,0.976919497392353,10.608424858338196,0.1221199023360439,0.8116265328240008,1.264063969571397,16.20013316213655,-0.1554588624412195,0.8079224844888211,1.515008154145986,18.96509804583912,0.8169813620415902,0.8116265328240008,0.8116265328240008,Medium,train
123,-0.1083124718954619,0.9044599575446208,0.1658776413831368,0.932968648647551,0.1401934130640127,0.9063955814791226,0.1297750496981014,1.2043631316718342,0.0805478974353973,0.9072577912534596,0.2516087011195734,2.465701408423537,0.9060377767590676,0.9063955814791226,0.9063955814791226,Medium,train
124,-0.1639021397495116,0.8921657748958733,0.3490770482436121,1.641065374576848,0.0806051943656675,0.8971942404597181,0.3280507145042703,1.7417732028398136,-0.1901812446255836,0.9002411544930778,0.6154822963612278,4.149020716671169,0.8965337232828897,0.8971942404597181,0.8971942404597181,Medium,train
125,-0.098291223498493,0.8370610606984351,-0.1247797072408774,1.8434157494002088,0.1589222410706861,0.8323355679134303,-0.2652388194726093,2.249798527311116,-0.0939451944102396,0.8425270022659772,-0.250771412229773,1.3052891844044296,0.8373078769592809,0.8370610606984351,0.8370610606984351,Medium,train
126,-0.15074007583632,0.8976881260469044,0.6168746964839338,6.104824005697198,0.1354610571085807,0.9163210905350804,0.634578677494434,7.393490978906865,0.0921610781329949,0.9062449252178524,0.4130029037915498,4.357597376716467,0.9067513805999458,0.9062449252178524,0.9062449252178524,Medium,train
128,-0.1699572128436056,1.178468548423062,0.0047851558924057,0.9169903082213572,-0.1982648823788476,1.1799670649507843,0.0727226714240372,0.9190485947720544,-0.2042512995821199,1.1796017164127373,0.1483741769803774,1.111996622784995,1.1793457765955278,1.1796017164127373,1.1796017164127373,High,train
129,0.1899773013154715,1.1222877509151068,0.3136145827709579,1.6219311882949323,-0.2022722632610773,1.0904182684422603,0.4682445124688049,2.544806124985638,0.2103360648195125,1.1380284145555843,0.3988499213100396,1.736958516309409,1.116911477970984,1.1222877509151068,1.1222877509151068,High,train
130,-0.1991245662805656,1.1691307966285347,0.5386797859087964,1.608072094250363,0.2677003532528209,1.1660159907398493,0.5458988482722148,2.454649554802801,-0.1614759488605331,1.1384782543310763,0.6952957990198703,3.1813772883297613,1.15787501389982,1.1660159907398493,1.1660159907398493,High,train
131,-0.1910464005098134,1.114557572049773,0.1677688831798096,1.2175615414000989,-0.1830154534775264,1.1139413502656568,0.2030021955777275,1.777953545992908,0.1938230462431698,1.1273364381595754,0.329931728647957,2.7350427219314737,1.1186117868250016,1.114557572049773,1.114557572049773,High,train
133,0.1157509764484854,0.9028574206714018,1.0187947951540013,9.816413019887204,-0.1904613088751812,0.8848567890099763,1.410209661469085,15.356196547655903,-0.1620903130333592,0.8703136701264853,1.531999569726378,16.50088664643127,0.8860092932692879,0.8848567890099763,0.8848567890099763,Medium,train
134,-0.2063691182154333,1.1713397321438157,0.0847563111344515,0.6535656474454101,0.2555005092075411,1.1669377095736295,0.1384374141538758,0.9720410864534484,-0.1983674677333513,1.1537308768329708,0.2047607376907798,0.9763286275620916,1.1640027728501388,1.1669377095736295,1.1669377095736295,High,train
135,-0.1841944625751667,1.1530823102398569,-0.1901316433409257,0.1675861782854979,-0.1094590358158418,1.153126336000123,0.204789776378601,0.7670863239248145,-0.121474438791805,1.140808203579815,0.317154021938565,1.1832067147401617,1.1490056166065985,1.1530823102398569,1.1530823102398569,High,train
136,-0.1551360369066934,0.9100505635580984,0.4854512996943948,3.3556873975176043,-0.1528628601162539,0.9159610489773696,0.5312157329148522,4.155184306664272,0.0435657375359782,0.9064443829597604,0.6905385563801144,6.271959695069949,0.910818665165076,0.9100505635580984,0.9100505635580984,Medium,train
137,0.1562492701517047,1.2243096508590297,-0.0097615664661809,0.1542770771777419,-0.1724260056512248,1.228814996328909,-0.0029802024577467,0.186014739182216,-0.1717835777501931,1.2394765841947015,0.1175303766548744,0.219204215169217,1.2308670771275467,1.228814996328909,1.228814996328909,High,train
138,0.2566015576300573,1.127867272606929,0.481633171910367,2.096301087176151,-0.1459280741819232,1.115081736501348,0.4544289146342691,1.7995744803355072,0.2473148984834726,1.1304832078204428,0.5880924030893614,2.971900654916026,1.1244774056429063,1.127867272606929,1.127867272606929,High,train
139,-0.1507334456403798,1.0781293774855822,1.1643860525871952,7.997118892137088,0.2894473962534211,1.1208928098474036,1.1032115858349394,8.726028098031954,-0.0576496316142182,1.0460445705973902,1.4613526103204812,12.555186423296483,1.0816889193101251,1.0781293774855822,1.0781293774855822,High,train
141,-0.0775359535302631,0.9236295392928098,0.0184808476299384,-0.0080486861259303,0.1009038338471686,0.9327993503148796,0.0680862491728188,0.2107988041867683,0.1063932870523907,0.9114267513376546,0.1465027767146617,0.361724220973517,0.9226185469817813,0.9236295392928098,0.9236295392928098,Medium,train
142,-0.2022911539937193,1.1972456537349856,-0.0290711569662466,0.5314786676152692,-0.1611279919008301,1.2052516877723582,0.0113095173849515,0.8299569198331374,0.2217653371163498,1.1892722887618832,0.2633551731682297,1.284977880015994,1.1972565434230755,1.1972456537349856,1.1972456537349856,High,train
143,0.0867756725472194,0.7342269795676484,0.481017014098974,4.961577155369056,0.0835868290995938,0.7478093738885996,0.6916202336680412,8.301796939265701,0.0620723454186326,0.734708339088579,0.8800818101543394,11.327742300569245,0.7389148975149423,0.734708339088579,0.734708339088579,Medium,train
145,0.1004027976327362,0.7088599766245179,0.3938923290194411,5.848229869747557,-0.0750188465854951,0.7109622502721868,0.5276223660107459,9.447127935596434,0.0872449745053495,0.7015888491178279,0.9400943676429996,15.217465667730815,0.7071370253381776,0.7088599766245179,0.7088599766245179,Medium,train
146,0.0940854555178498,0.9449790615071056,-0.1245366992759158,0.9579136448291092,0.100233807707229,0.963428327596276,-0.1434235279067129,1.1275128826587792,0.1008545149908318,0.9446314335993348,0.1823514991846404,3.3910843351426667,0.9510129409009056,0.9449790615071056,0.9449790615071056,Medium,train
148,0.0670359697518803,0.8917063584030827,0.7697937934826254,6.545977247589448,0.114571208010435,0.91357106506865,0.7755731175757832,6.725953377657062,0.0880395452653765,0.8800678764737231,1.0617073454001595,10.737018128308051,0.8951150999818186,0.8917063584030827,0.8917063584030827,Medium,train
149,-0.1009993602859476,0.4590261272411902,2.858197382947913,59.96141830768354,-0.1134773915904214,0.4602984086763455,3.1619751610337605,70.18324983891107,-0.0781645862153781,0.4767268235747872,4.836108506861256,126.43073238057602,0.4653504531641076,0.4602984086763455,0.4602984086763455,Low,train
150,-0.198433495144737,1.1695487963362317,-0.2080743856349079,0.2065517656408535,0.2029383958494533,1.1254992323136073,-0.2355037263318948,0.257338945451067,0.1585075581825266,1.1536612292538662,-0.1196737875104825,0.1736161641245845,1.1495697526345685,1.1536612292538662,1.1536612292538662,High,train
151,-0.0228355226935638,0.4911948473868325,5.206062733315767,126.5630464335488,-0.0374612218609607,0.500010721805474,4.951939591751183,120.25333480003744,-0.0972820823617563,0.5084058851519413,4.090207750374427,88.7641242122629,0.4998704847814159,0.500010721805474,0.500010721805474,Low,train
153,-0.1509751397640336,0.8384285502012804,0.5883822917920933,6.077677388973104,-0.156564001893163,0.8534937138716855,0.7071285764592257,7.6430313904378515,-0.1102195818319309,0.8285435811750405,0.8499089667575177,9.808671245017862,0.8401552817493355,0.8384285502012804,0.8384285502012804,Medium,train
154,0.0847563534934556,1.1982917029304363,-0.2380444952649827,0.3048543618569592,0.1308049583533171,1.198542994603832,-0.1244928460029439,0.3431969470929377,0.1126700744835125,1.205779399705699,-0.0538936434066419,0.2092628485770742,1.2008713657466557,1.198542994603832,1.198542994603832,High,train
155,-0.1192460040041327,1.0246066748716398,1.4037733619989776,11.291520854446397,-0.171829855085297,1.0095617811224142,1.600582785056576,15.153322500118808,0.3954167533780668,1.1391587457735348,1.1012158254324496,7.926179039964618,1.0577757339225295,1.0246066748716398,1.0246066748716398,Medium,train
156,0.2990015511400498,1.2453809585712114,0.3815890631407576,0.9606169455789364,0.2620150471571889,1.2561663072599856,0.3953986499655257,1.1934786216799118,-0.1325551648755756,1.220865471854219,0.5953031830686252,1.5238392248907262,1.2408042458951387,1.2453809585712114,1.2453809585712114,High,train
157,0.1104877943455556,0.8299840439141601,0.2833956529927816,3.728501723147585,-0.0942302998919732,0.839268453815267,0.0706685759181209,3.485920220845773,-0.1185143357988816,0.8280192410559828,0.4643460356503317,4.689491104203662,0.8324239129284701,0.8299840439141601,0.8299840439141601,Medium,train
158,-0.1151521179109938,0.9136582965351906,0.6245190302144314,4.662947070176712,-0.1530999767267605,0.9437757719128814,0.4908889744214344,3.8090948810299112,-0.1270805630039296,0.9137432197311388,0.6705761517990353,6.267163712296158,0.9237257627264036,0.9137432197311388,0.9137432197311388,Medium,train
159,0.1021416727850841,0.9351015625068504,0.7110108911884891,7.860472187659045,0.1000326491319307,0.9512562218803048,0.686278342877201,7.25590673796794,-0.1375371358040291,0.9404761893460432,0.7551889105503551,6.626163763527888,0.9422779912443994,0.9404761893460432,0.9404761893460432,Medium,train
160,-0.1321276923514909,0.8227253488885368,0.250740649177401,1.6173480405934422,0.107726239594071,0.8169362328038237,0.1668943387606575,1.3710610655686253,0.1173470949556845,0.813519709984706,0.2362363416040273,2.1903750924275016,0.8177270972256888,0.8169362328038237,0.8169362328038237,Medium,train
162,-0.0696508888219583,0.9094057265483856,0.0124860160895526,0.2175338543845359,-0.1124877816575522,0.915964462996069,0.1616314173336498,0.8676583326415437,-0.0983143119197021,0.889746253973878,0.2540929686446491,1.632645723970212,0.9050388145061108,0.9094057265483856,0.9094057265483856,Medium,train
163,-0.1391658250203791,1.1116974104834705,-0.0479586953734321,0.22414458938167,-0.206667839122512,1.087732312924243,-0.1418601322273286,0.4481242383689743,0.212031243564268,1.1070479320465971,0.1137676830437925,0.5405670271802552,1.1021592184847702,1.1070479320465971,1.1070479320465971,High,train
164,-0.1439593934911918,1.1545332649081226,0.160741969185345,0.422841577590809,0.270756810156498,1.1508196799266002,0.2100038283925819,0.7869573973808679,0.3003282548916787,1.157861038445154,0.2805288333549398,0.991520733944386,1.1544046610932923,1.1545332649081226,1.1545332649081226,High,train
166,0.2900909887174576,1.1919728756927388,0.3024998650109149,0.9868566690787786,-0.1913308823937624,1.1448733643800322,0.4506902671268191,1.872474259082666,-0.1790853624538873,1.1274047578027189,0.7605646766738703,3.8915731909347935,1.1547503326251631,1.1448733643800322,1.1448733643800322,High,train
167,0.2841422928064784,1.0805257419771188,0.3426863500234086,1.405934896769315,0.2658557285017143,1.034863289804304,0.5354129739621917,3.4018422561548096,0.22152567782561,1.0902729351079197,0.5889498953406807,3.3281007748858933,1.0685539889631142,1.0805257419771188,1.0805257419771188,High,train
168,0.1003776157269775,1.1009979581608342,-0.2751927229525374,-0.1790413752968103,0.1748751330789839,1.0833609111409206,-0.0761260161931037,-0.2340048916014359,0.1650022526639188,1.1062985375454293,0.0201868807481834,-0.1471328227662676,1.0968858022823946,1.1009979581608342,1.1009979581608342,High,train
169,-0.0102128256904149,1.1970547373878202,0.8775243708354658,3.852088329372776,0.4351473157303245,1.2793535054243388,0.5902070780877215,2.165256404505264,0.410848152583776,1.2530329633313029,0.7285446860487425,3.268990712585854,1.2431470687144872,1.2530329633313029,1.2530329633313029,High,train
170,-0.1247532317790178,0.7236740431307721,0.14632276093715,0.2562646489557787,0.1013425451766736,0.7134492473678666,0.1946505819101967,0.5663622419848746,-0.125285004267828,0.7043087115627887,0.2590940876112615,1.1072701173532007,0.7138106673538092,0.7134492473678666,0.7134492473678666,Medium,train
171,0.1906538004750787,1.1753992159459872,0.1314201492822729,0.4355490958582497,-0.2394958633418766,1.1686397221659737,0.1883004162194023,0.4977153621502905,-0.1297594728035959,1.1514576848452638,0.398612939726749,1.9914859327868248,1.1651655409857415,1.1686397221659737,1.1686397221659737,High,train
172,0.3386915830123511,1.1311020266726264,0.7304654158335473,4.193529897836865,-0.2005091820602937,1.063894557316749,1.0838427288305812,7.876852138239069,-0.1428327058146962,1.010887486866939,1.4133806248512306,11.787421196890929,1.0686280236187715,1.063894557316749,1.063894557316749,High,train
173,0.1056707849921296,0.7817144640540048,0.5680260499514337,6.602059205672601,-0.0950682558351192,0.7955204226573399,0.5606706627252691,6.844724012297615,0.0415492219827566,0.7827810643832493,1.0362746461824892,14.2372415885822,0.786671983698198,0.7827810643832493,0.7827810643832493,Medium,train
174,0.0458737311309262,0.557401101866843,0.826687133503124,13.56645875691476,0.051207507465603,0.5759576446776202,0.9558784620296756,16.78320799757936,0.0383473965419058,0.5457171831469764,1.247686054924984,22.01745504587015,0.5596919765638132,0.557401101866843,0.557401101866843,Low,train
175,-0.0747863894892237,0.8376238139495679,0.2937743475667255,1.1857385140410317,0.0923183831416775,0.846481695411073,0.3516830497503316,1.6883694502342663,0.0816702901526488,0.8330989309755962,0.4051627769561798,2.325490256223968,0.8390681467787457,0.8376238139495679,0.8376238139495679,Medium,train
176,-0.1765841757870784,0.4553655044736483,4.225227551429194,99.97602784281312,-0.0903293242926497,0.4542173865249903,5.19688111688776,134.69322362622654,-0.0978309042883476,0.4813363830989603,6.404464620490459,167.27160005804993,0.4636397580325329,0.4553655044736483,0.4553655044736483,Low,train
177,0.2037776766556236,1.2126954784446762,0.3119824185100576,1.1293749650707712,-0.1371238977100291,1.206123900807007,0.3038911187096678,1.1871538372997517,0.2140044323165937,1.2112735731222304,0.3992452081687922,1.7067202190670905,1.210030984124638,1.2112735731222304,1.2112735731222304,High,train
178,0.1050225381589696,0.8833570808092257,0.663721754544538,6.61876392675868,0.1014806294628913,0.8777300296758829,0.682504711121858,7.537298309690355,0.0632618664267705,0.8834249614241939,0.8662434111210279,9.332520848952075,0.8815040239697675,0.8833570808092257,0.8833570808092257,Medium,train
179,0.0740639595694186,0.8643504145368186,0.2669783279057651,0.9413669230475916,-0.0929626568867498,0.8808748796404045,0.3595736989361819,1.6355699801759718,-0.1137858956783012,0.8574925407336335,0.3656957998524012,1.6406610249759117,0.8675726116369522,0.8643504145368186,0.8643504145368186,Medium,train
180,-0.1065289967947481,1.099215020096888,0.7042527159184072,3.8244645802481134,0.3443669830768281,1.1257494462657474,0.6093382121342769,3.79402225911703,-0.0974673407404387,1.0838868779921496,0.9452076316706816,6.237923343311294,1.1029504481182617,1.099215020096888,1.099215020096888,High,train
181,-0.1633132206916034,1.1418388422987424,0.7853461476860659,3.488693852632061,0.2971644051870536,1.2028498158216718,0.5349324982582964,2.556624669646002,0.2739245134747333,1.1904881823628988,0.7103251522188789,3.5467702671336685,1.1783922801611044,1.1904881823628988,1.1904881823628988,High,train
183,0.1071328417875904,1.1676738227233656,-0.4204810982715501,-0.0073089788665385,-0.2166950132715836,1.1926611187001095,-0.1440960965514912,-0.2271436243288289,-0.1539952343105023,1.1959839305626832,-0.0106311237365338,-0.2269499777364112,1.185439623995386,1.1926611187001095,1.1926611187001095,High,train
185,0.0928939527602819,0.6893032889418917,0.672696412046898,7.810053136766236,0.0859198500898185,0.6873341084654562,1.1026729144614935,15.609842539718445,0.1144103662494745,0.7061271815750173,1.1061093264875048,15.295845885668149,0.6942548596607884,0.6893032889418917,0.6893032889418917,Medium,train
186,-0.1312126325316386,0.4064081877755677,4.995359154795491,139.29782175915813,-0.1276935406216563,0.3970708260119412,5.230496417096335,153.87807153219669,-0.2099243181050772,0.4499141678490576,6.576409858909928,178.26983456060708,0.4177977272121889,0.4064081877755677,0.4064081877755677,Low,train
189,-0.0728088291392813,0.3948860766430009,2.6471334377959272,60.82678191678066,-0.0326479920016603,0.4049730042843434,3.104509018377634,82.39749372211523,-0.1377214851098688,0.3886059771765397,4.798966772967438,140.78340299536168,0.3961550193679613,0.3948860766430009,0.3948860766430009,Low,train
190,0.2221721061459731,1.1182260374245483,-0.0712946456441287,1.1308330194672944,-0.2157978686252761,1.1260765913817423,-0.2381175513236228,1.3717628500078307,-0.3079097944184252,1.1790850797998411,-0.4744608493898093,1.93080594746498,1.141129236202044,1.1260765913817423,1.1260765913817423,High,train
191,0.119420026843426,1.1908702660941115,-0.164653827237081,0.6093065726916449,-0.2313369316472625,1.1906384036262505,-0.3128915240788497,1.0189698590101974,0.2198434512822197,1.1896597373355116,0.1592310570834733,0.9380781064218544,1.1903894690186243,1.1906384036262505,1.1906384036262505,High,train
192,0.2867604630265041,1.207758710139173,0.4153114080536312,1.3652871008346184,-0.1711119701162808,1.1937567004884608,0.5259040981264139,1.8754027951053152,0.3355463761113947,1.2107461310684533,0.6167263453045946,2.878778435012551,1.2040871805653623,1.207758710139173,1.207758710139173,High,train
194,0.0971491768170911,0.8126969431107017,0.2980389032129433,4.160804941524257,0.1303762443210918,0.8278749002856376,0.3942432316493276,5.987673568207338,0.0661799214059388,0.8091350886032187,0.6220021032851425,8.258062012697087,0.8165689773331861,0.8126969431107017,0.8126969431107017,Medium,train
196,-0.1992072015936091,0.4817800090364847,5.842994120220655,147.45353629336623,-0.0701549469359864,0.4772122778940307,6.0533605610229415,160.4452716248698,-0.1300763998542608,0.5065044104538075,7.8531261518542355,209.8006788614716,0.4884988991281076,0.4817800090364847,0.4817800090364847,Low,train
197,-0.1979341661331832,1.2318897071922554,0.0188227179202793,0.2914794214755178,0.1936555887706157,1.2357696655793915,0.0368028790807416,0.4621341617428345,0.2178286275000308,1.2377865809464017,0.1396671216009639,0.8662352646896374,1.2351486512393497,1.2357696655793915,1.2357696655793915,High,train
198,0.189123726676233,1.1351632935947698,0.1467797211850943,1.3112005430190852,0.2910840899438492,1.1377868905828448,0.2087352812944252,1.716630145778722,-0.1042014564486652,1.1250291471666,0.4824924185696481,2.9152891524691498,1.1326597771147382,1.1351632935947698,1.1351632935947698,High,train
199,-0.1019999537550436,0.7951913988686545,0.1562066071030903,2.1150890527798785,0.1486620713154612,0.7756287343691161,0.1145434487455482,2.644267979443784,-0.1182555515070594,0.7713448617917957,0.5504709370753094,6.159491830932762,0.7807216650098554,0.7756287343691161,0.7756287343691161,Medium,train
200,-0.1504524769711546,1.167557118295893,0.3985301900976138,1.9020893444985016,0.287836406381659,1.1665187914102289,0.2829441140672116,2.03834476577296,-0.1953049188743634,1.1638721290165344,0.3869379447859517,2.7841463362769376,1.1659826795742187,1.1665187914102289,1.1665187914102289,High,train
201,-0.0358133943418225,0.5020162539570988,1.64413960205248,34.723672353910295,0.0557374901454311,0.5175718462793145,1.77831658295243,41.37289373442815,-0.1020909316412347,0.475014868418987,2.771428731417355,67.77841243311957,0.4982009895518001,0.5020162539570988,0.5020162539570988,Low,train
202,-0.1216729181362967,0.7702184706614006,0.8485396106797984,9.101177012788924,-0.1308465651387672,0.7940868293367029,0.6038665871144474,6.547729124343546,0.0403572252630628,0.7397451556546687,2.068072171032812,32.60177070969679,0.7680168185509241,0.7702184706614006,0.7702184706614006,Medium,train
203,0.2606488115262935,1.145950145452567,0.439272638140557,2.9051226463101365,0.3257945244608987,1.120705258204414,0.4594302909076723,3.6837597654339342,0.2467541542633208,1.141737277667991,0.620194941105199,4.681380713491604,1.1361308937749903,1.141737277667991,1.141737277667991,High,train
204,-0.1261488267963576,0.7308764718981438,0.5059325609228481,3.938419063882287,-0.0952075783679594,0.7466330029564506,0.6098727384839799,5.509667801018329,0.0785307001276942,0.7402300604131107,0.7490374615850488,7.596116565804394,0.7392465117559016,0.7402300604131107,0.7402300604131107,Medium,train
205,0.2036501276324255,1.1160580422056174,0.3625883634518146,1.3516992289255247,-0.1719413901984804,1.097352244672392,0.4751359564161266,2.1522846360135555,-0.1387320138974155,1.107567460452047,0.4882670277250305,1.7748622902641102,1.1069925824433522,1.107567460452047,1.107567460452047,High,train
206,-0.1683777758026277,1.1818346049135513,0.4504384116499399,0.7650995415322535,-0.1967411081779121,1.187594437648521,0.5494912124846365,1.462604750057091,-0.1320799735920624,1.1610105964246755,0.684050558987897,2.109609670633751,1.1768132129955826,1.1818346049135513,1.1818346049135513,High,train
208,-0.1034788204154287,0.948530920629754,-0.0036571324925923,0.8042571421778089,0.0877119644069148,0.9508583908900892,-0.0050140868824579,1.3031955590105009,-0.103288302995873,0.9270974249446712,0.3745846515667604,2.891548205200758,0.9421622454881714,0.948530920629754,0.948530920629754,Medium,train
209,-0.1410523890511644,1.0554915821154884,0.7581358518301087,3.72404485250352,-0.2337593420042511,1.0203926616430143,1.1294101650040491,8.352554101444799,-0.123316095127111,0.9883214139953004,1.290918031504805,10.644101199728905,1.0214018859179343,1.0203926616430143,1.0203926616430143,Medium,train
210,-0.2190679883804839,0.7893293808589965,1.5898901719304146,20.531117005261063,0.1013919889079192,0.82075502972876,1.4961788281088566,20.66700192937861,0.0866922622274767,0.799930128112285,1.674966452886476,23.879246370522125,0.8033381795666804,0.799930128112285,0.799930128112285,Medium,train
211,0.0961574963112392,0.8071458370205636,0.2944893796229346,9.37612262329678,-0.1332747271171727,0.8291214873694255,0.4809216911623513,11.442543540433666,-0.0804779749093133,0.8088545543827286,0.591008394413941,14.61626627390493,0.8150406262575727,0.8088545543827286,0.8088545543827286,Medium,train
212,-0.1266520169424916,0.5218537409054953,2.34547456104815,46.458407511396175,-0.0092225237830076,0.5347017956370275,2.5547499765452,53.92719654886324,-0.1534764184356846,0.5308047820506455,4.216319775745198,97.3817721261543,0.5291201061977228,0.5308047820506455,0.5308047820506455,Low,train
213,-0.2063543285925324,1.151583688439772,0.1280296984104877,0.7256556840189345,0.2640823852102593,1.1249844472154644,0.0771875949665814,0.9138663867302164,-0.1579147475789254,1.149118342239944,0.4883730489067384,3.2177046825052464,1.1418954926317268,1.149118342239944,1.149118342239944,High,train
215,0.0949502095129063,0.8850997697908765,0.8784757347021969,8.405093885204243,0.0762542846166146,0.8849518082423847,1.0903431240092831,11.716799614910087,-0.2407532949472211,0.8633633311374032,1.2030810901929878,12.09652817944328,0.8778049697235547,0.8849518082423847,0.8849518082423847,Medium,train
216,-0.1675439140754363,1.17666260133448,0.4239472352807102,1.061242389244888,0.3136143041260537,1.1725941144389376,0.4823805903155336,2.068948895018728,-0.1980634705090581,1.166187490465395,0.6181131064024226,2.1602433139304704,1.1718147354129378,1.1725941144389376,1.1725941144389376,High,train
217,-0.1398637315670968,0.8215465872460668,0.7604318771687242,10.895127273935945,-0.1206979773651996,0.8353287355692646,0.9176493160215292,13.200597583582075,-0.1457674672404917,0.8141167542052233,1.181443885609757,16.023090664258184,0.8236640256735183,0.8215465872460668,0.8215465872460668,Medium,train
218,0.0612969099961556,0.9406117664383392,0.4821313181917283,2.716786261300963,0.1072246787951981,0.9628230124750752,0.5536129580602562,3.605818266715168,-0.1565993435364849,0.9096302887560525,0.859773817451306,7.202758534105088,0.9376883558898222,0.9406117664383392,0.9406117664383392,Medium,train
219,-0.1805221895437326,0.9386716439084962,0.167663362688382,3.747219422360312,0.1075695155537709,0.9606889530764668,-0.0397559891012984,2.8544251671569167,-0.1271592269850205,0.9533026098906564,0.1528511361021374,4.982324235298647,0.9508877356252065,0.9533026098906564,0.9533026098906564,Medium,train
221,0.0321767851673251,0.4692684323730892,0.8191531833375811,14.570716277884635,0.1044125238329477,0.4578730878952388,0.9710217300624564,19.044126445965738,0.0560888684365595,0.473771294423808,2.272190886839492,54.70491787297159,0.4669709382307119,0.4692684323730892,0.4692684323730892,Low,train
224,0.1350753462858019,0.8620043257167632,0.448740045769968,3.177104202682412,0.1543121372360123,0.8820123803427048,0.5393405718962575,4.435966160184471,0.0787522698305525,0.8792297109202091,0.8577003228171226,8.142310284669367,0.874415472326559,0.8792297109202091,0.8792297109202091,Medium,train
225,-0.1996672773375245,1.0801666199207671,1.0035375000350566,5.201637404233788,-0.2223932470114981,1.0309713406920624,1.2310056198437342,9.297871865429377,-0.1689549851096158,1.006456796329096,1.5773209186956525,12.6825829356445,1.0391982523139751,1.0309713406920624,1.0309713406920624,High,train
226,0.1830049319228097,1.0678708948026248,0.0478712374630903,0.4487136678215515,-0.1173460010695064,1.0593994890129417,0.1372830227339706,0.6240074448605144,-0.1727792069556913,1.0598960654114271,0.1980572036285838,0.8513109612245344,1.0623888164089978,1.0598960654114271,1.0598960654114271,High,train
229,0.0994065137343495,0.9304355015097304,0.1174521349481807,1.1224083222251444,0.0998129815005914,0.9524781196290149,0.168905131777222,1.9067307229692787,0.0643056426123666,0.9254498112001424,0.2813083675066822,2.1925007487569923,0.9361211441129624,0.9304355015097304,0.9304355015097304,Medium,train
230,0.1161993479573452,0.9642727640623872,0.1844027453969812,0.6646817658422228,-0.1130089758471113,0.9868269141470016,0.2647736748893264,1.0058703082861404,0.0620536491237657,0.9602319073171248,0.2680679160942429,1.1114430422122634,0.9704438618421712,0.9642727640623872,0.9642727640623872,Medium,train
231,0.0347543374886459,0.7607732470281346,0.8482402507980199,9.958951503530772,-0.1324762490196232,0.7481638253871123,0.9728038770259764,12.551402104810634,0.0974790450401536,0.7637864166254836,1.1173237087521728,13.98712923053833,0.7575744963469102,0.7607732470281346,0.7607732470281346,Medium,train
233,0.269812708515362,1.18236498114231,0.5211654909267048,2.3941428966395977,-0.2138406241541979,1.1639890089213665,0.555860286200598,2.545310516278966,0.2864024308978271,1.1777367174219897,0.6536155874577891,3.6885578322445145,1.174696902495222,1.1777367174219897,1.1777367174219897,High,train
234,-0.1076245364757887,0.95145666471314,0.2003666778489373,1.728043050647292,0.1085226046013137,0.968456462082162,0.2762337403898812,2.413615892935593,0.0365791305303564,0.9368265225918194,0.4326796340371456,3.906734378066341,0.9522465497957072,0.95145666471314,0.95145666471314,Medium,train
235,0.160668659353514,0.8155333447765993,-0.1138479854562815,2.6192235124438845,-0.071214609166466,0.8419369553054799,-0.0327504026838513,2.971374485735879,-0.0382740909744232,0.834121336825246,-0.0582296511516195,2.164699466793452,0.8305305456357751,0.834121336825246,0.834121336825246,Medium,train
236,0.2487048467861185,1.231128077823031,0.3431910222715849,0.8864687566003551,-0.170744020221157,1.203656669569808,0.3337005722824048,0.7854172564405113,0.2529681448206308,1.2332576578438064,0.4237619840387799,1.435651600924304,1.2226808017455484,1.231128077823031,1.231128077823031,High,train
237,0.1007615379836911,0.7776233497452645,0.5934520229878302,5.337465251414205,0.1164985469019463,0.7789789123281858,0.5881948500807476,5.750965949382897,0.0514857419533744,0.7848089227884915,1.4238342779414983,18.60945728159073,0.7804703949539805,0.7789789123281858,0.7789789123281858,Medium,train
238,0.1382686461392133,0.8910743620773358,0.8368803823383829,9.684253753800531,0.110991366439751,0.9037135665695286,0.7550283753225031,8.808625660960324,0.150841849823056,0.920442313878617,0.5909818508268833,6.017990959758157,0.905076747508494,0.9037135665695286,0.9037135665695286,Medium,train
239,-0.1916419616729661,1.0508569183445255,1.022097595468884,5.7278906108685685,0.2544477075693721,1.0910913934991546,0.8620201117758214,5.785830903468613,-0.2362447860566266,1.0206202239158877,1.2990538570604104,8.417182001095192,1.054189511919856,1.0508569183445255,1.0508569183445255,High,train
